-0.00484375	0.054207999
-0.00474295	0.014006987
-0.00464215	0.054207999
-0.00454135	0.094409011
-0.00444055	0.054207999
-0.00433975	0.054207999
-0.00423895	0.014006987
-0.00413815	-0.026194025
-0.00403735	0.014006987
-0.00393655	0.014006987
-0.00383575	0.054207999
-0.00373495	0.054207999
-0.00363415	0.014006987
-0.00353335	0.094409011
-0.00343255	0.014006987
-0.00333175	0.054207999
-0.00323095	0.054207999
-0.00313015	0.054207999
-0.00302935	0.014006987
-0.00292855	0.014006987
-0.00282775	0.054207999
-0.00272695	0.054207999
-0.00262615	0.094409011
-0.00252535	0.054207999
-0.00242455	0.054207999
-0.00232375	0.054207999
-0.00222295	0.014006987
-0.00212215	0.014006987
-0.00202135	0.014006987
-0.00192055	0.014006987
-0.00181975	0.094409011
-0.00171895	0.014006987
-0.00161815	0.054207999
-0.00151735	0.054207999
-0.00141655	0.054207999
-0.00131575	0.054207999
-0.00121495	0.054207999
-0.00111415	0.014006987
-0.00101335	0.014006987
-0.00091255	0.014006987
-0.00081175	0.054207999
-0.00071095	0.054207999
-0.00061015	0.014006987
-0.00050935	0.054207999
-0.00040855	0.094409011
-0.00030775	0.094409011
-0.00020695	0.014006987
-0.00010615	0.054207999
-5.35E-06	0.054207999
9.54E-05	4.114510216
0.00019625	1.863253541
0.00029705	0.737625204
0.00039785	0.45621812
0.00049865	0.094409011
0.00059945	0.134610023
0.00070025	0.054207999
0.00080105	0.054207999
0.00090185	0.014006987
0.00100265	0.094409011
0.00110345	0.014006987
0.00120425	0.014006987
0.00130505	-0.026194025
0.00140585	0.054207999
0.00150665	0.054207999
0.00160745	0.014006987
0.00170825	0.054207999
0.00180905	0.014006987
0.00190985	0.054207999
0.00201065	0.014006987
0.00211145	0.054207999
0.00221225	0.014006987
0.00231305	0.014006987
0.00241385	0.014006987
0.00251465	0.014006987
0.00261545	0.054207999
0.00271625	0.054207999
0.00281705	0.014006987
0.00291785	0.014006987
0.00301865	0.054207999
0.00311945	0.054207999
0.00322025	0.054207999
0.00332105	0.054207999
0.00342185	0.054207999
0.00352265	0.054207999
0.00362345	0.014006987
0.00372425	0.094409011
0.00382505	0.014006987
0.00392585	0.054207999
0.00402665	1.139635324
0.00412745	0.014006987
0.00422825	0.054207999
0.00432905	0.014006987
0.00442985	0.054207999
0.00453065	0.014006987
0.00463145	0.014006987
0.00473225	0.094409011
0.00483305	0.014006987
0.00493385	0.054207999
0.00503465	0.014006987
0.00513545	0.054207999
0.00523625	0.054207999
0.00533705	0.054207999
0.00543785	0.014006987
0.00553865	0.054207999
0.00563945	0.054207999
0.00574025	0.054207999
0.00584105	0.014006987
0.00594185	0.094409011
0.00604265	0.014006987
0.00614345	0.054207999
0.00624425	0.014006987
0.00634505	0.054207999
0.00644585	0.014006987
0.00654665	0.014006987
0.00664745	0.014006987
0.00674825	0.054207999
0.00684905	0.054207999
0.00694985	0.054207999
0.00705065	0.094409011
0.00715145	0.014006987
0.00725225	0.054207999
0.00735305	0.054207999
0.00745385	0.054207999
0.00755465	0.094409011
0.00765545	0.134610023
0.00775625	0.215012047
0.00785705	1.421042409
0.00795785	2.948680867
0.00805865	3.270288963
0.00815945	1.903454553
0.00826025	0.45621812
0.00836105	0.45621812
0.00846185	0.134610023
0.00856265	0.134610023
