-0.014375	-0.1608039886
-0.0142742	0.08040199429
-0.0141734	0.1608039886
-0.0140726	0.08040199429
-0.0139718	0.08040199429
-0.013871	0.1608039886
-0.0137702	0.08040199429
-0.0136694	0
-0.0135686	0
-0.0134678	0.08040199429
-0.013367	0
-0.0132662	0.1608039886
-0.0131654	0
-0.0130646	0.08040199429
-0.0129638	0
-0.012863	0
-0.0127622	0
-0.0126614	0
-0.0125606	0
-0.0124598	0.1608039886
-0.012359	0
-0.0122582	-0.08040199429
-0.0121574	0.1608039886
-0.0120566	0.08040199429
-0.0119558	0.08040199429
-0.011855	0.08040199429
-0.0117542	0.2412059829
-0.0116534	0
-0.0115526	0.1608039886
-0.0114518	0
-0.011351	0.1608039886
-0.0112502	0.08040199429
-0.0111494	0
-0.0110486	0
-0.0109478	0.08040199429
-0.010847	0
-0.0107462	0
-0.0106454	0.08040199429
-0.0105446	0.1608039886
-0.0104438	0.08040199429
-0.010343	0.08040199429
-0.0102422	0
-0.0101414	0.08040199429
-0.0100406	0.08040199429
-0.0099398	0
-0.009839	0.1608039886
-0.0097382	0.08040199429
-0.0096374	0.08040199429
-0.0095366	0.08040199429
-0.0094358	0.08040199429
-0.009335	0
-0.0092342	0
-0.0091334	0.1608039886
-0.0090326	0.08040199429
-0.0089318	0.08040199429
-0.008831	0.08040199429
-0.0087302	0.08040199429
-0.0086294	0
-0.0085286	0.1608039886
-0.0084278	0.08040199429
-0.008327	0.08040199429
-0.0082262	0
-0.0081254	0.1608039886
-0.0080246	0.1608039886
-0.0079238	-0.1608039886
-0.007823	0.08040199429
-0.0077222	0.1608039886
-0.0076214	0.08040199429
-0.0075206	0.08040199429
-0.0074198	0.08040199429
-0.007319	0.08040199429
-0.0072182	-0.08040199429
-0.0071174	0
-0.0070166	0.08040199429
-0.0069158	0
-0.006815	0.08040199429
-0.0067142	0.08040199429
-0.0066134	0.08040199429
-0.0065126	0
-0.0064118	0
-0.006311	0.08040199429
-0.0062102	0.08040199429
-0.0061094	0.08040199429
-0.0060086	0.1608039886
-0.0059078	0.08040199429
-0.005807	0
-0.0057062	0.08040199429
-0.0056054	-0.08040199429
-0.0055046	0
-0.0054038	0.1608039886
-0.005303	0.08040199429
-0.0052022	0.08040199429
-0.0051014	0.08040199429
-0.0050006	0
