   0.000E+0	 -4.380E-12
   9.400E-2	 -4.050E-12
   1.980E-1	 -3.546E-12
   3.020E-1	 -3.080E-12
   3.950E-1	 -2.728E-12
   4.990E-1	 -2.380E-12
   5.980E-1	 -2.061E-12
   6.970E-1	 -1.890E-12
   8.010E-1	 -1.712E-12
   9.000E-1	 -1.542E-12
   9.940E-1	 -1.393E-12
   1.098E+0	 -1.190E-12
   1.202E+0	 -1.098E-12
   1.300E+0	 -1.044E-12
   1.399E+0	 -8.953E-13
   1.498E+0	 -8.242E-13
   1.602E+0	 -7.070E-13
   1.701E+0	 -6.359E-13
   1.800E+0	 -5.294E-13
   1.899E+0	 -5.116E-13
   2.003E+0	 -4.192E-13
   2.096E+0	 -3.091E-13
   2.195E+0	 -4.157E-13
   2.299E+0	 -2.487E-13
   2.398E+0	 -2.345E-13
   2.497E+0	 -9.948E-14
   2.601E+0	 -2.451E-13
   2.694E+0	 -1.883E-13
   2.798E+0	 -1.030E-13
   2.903E+0	 -1.528E-13
   2.996E+0	 -1.776E-14
   3.095E+0	 -2.842E-14
   3.199E+0	  4.263E-14
   3.298E+0	 -1.492E-13
   3.397E+0	  2.451E-13
   3.495E+0	  1.990E-13
   3.600E+0	  7.105E-14
   3.698E+0	  3.872E-13
   3.797E+0	  3.126E-13
   3.901E+0	  4.974E-13
   3.995E+0	  8.598E-13
   4.099E+0	  4.228E-13
   4.198E+0	  8.988E-13
   4.297E+0	  1.009E-12
   4.401E+0	  1.130E-12
   4.494E+0	  1.371E-12
   4.598E+0	  1.837E-12
   4.692E+0	  1.886E-12
   4.796E+0	  2.881E-12
   4.900E+0	  3.240E-12
   4.999E+0	  3.929E-12
   5.092E+0	  4.619E-12
   5.196E+0	  5.230E-12
   5.300E+0	  6.427E-12
   5.404E+0	  7.379E-12
   5.498E+0	  8.693E-12
   5.597E+0	  1.005E-11
   5.696E+0	  1.157E-11
   5.800E+0	  1.323E-11
   5.899E+0	  1.496E-11
   6.003E+0	  1.646E-11
   6.102E+0	  1.803E-11
   6.195E+0	  1.857E-11
   6.299E+0	  1.829E-11
   6.398E+0	  1.723E-11
   6.497E+0	  1.528E-11
   6.606E+0	  1.337E-11
   6.700E+0	  1.159E-11
   6.793E+0	  9.546E-12
   6.897E+0	  8.917E-12
   7.001E+0	  8.225E-12
   7.095E+0	  7.514E-12
   7.199E+0	  7.116E-12
   7.298E+0	  6.786E-12
   7.397E+0	  6.658E-12
   7.501E+0	  6.239E-12
   7.594E+0	  6.413E-12
   7.698E+0	  6.590E-12
   7.797E+0	  6.782E-12
   7.896E+0	  6.846E-12
   7.995E+0	  7.457E-12
   8.099E+0	  8.100E-12
   8.198E+0	  8.875E-12
   8.297E+0	  9.781E-12
   8.401E+0	  1.070E-11
   8.499E+0	  1.178E-11
   8.598E+0	  1.311E-11
   8.697E+0	  1.449E-11
   8.801E+0	  1.602E-11
   8.895E+0	  1.802E-11
   9.004E+0	  1.973E-11
   9.103E+0	  2.174E-11
   9.202E+0	  2.406E-11
   9.295E+0	  2.657E-11
   9.399E+0	  2.889E-11
   9.493E+0	  3.196E-11
   9.602E+0	  3.505E-11
   9.701E+0	  3.832E-11
   9.800E+0	  4.203E-11
   9.899E+0	  4.574E-11
   1.000E+1	  4.976E-11
   1.010E+1	  5.392E-11
   1.020E+1	  5.855E-11
   1.030E+1	  6.366E-11
   1.040E+1	  6.882E-11
   1.050E+1	  7.426E-11
   1.060E+1	  8.016E-11
   1.070E+1	  8.581E-11
   1.080E+1	  9.102E-11
   1.091E+1	  9.505E-11
   1.100E+1	  9.696E-11
   1.110E+1	  9.533E-11
   1.120E+1	  8.968E-11
   1.130E+1	  8.034E-11
   1.140E+1	  6.822E-11
   1.150E+1	  5.589E-11
   1.159E+1	  4.516E-11
   1.170E+1	  3.692E-11
   1.180E+1	  3.063E-11
   1.190E+1	  2.606E-11
   1.200E+1	  2.264E-11
   1.210E+1	  1.981E-11
   1.220E+1	  1.829E-11
   1.230E+1	  1.706E-11
   1.239E+1	  1.627E-11
   1.250E+1	  1.627E-11
   1.260E+1	  1.647E-11
   1.270E+1	  1.699E-11
   1.280E+1	  1.765E-11
   1.290E+1	  1.894E-11
   1.300E+1	  2.070E-11
   1.309E+1	  2.218E-11
   1.320E+1	  2.443E-11
   1.330E+1	  2.674E-11
   1.339E+1	  2.929E-11
   1.350E+1	  3.212E-11
   1.360E+1	  3.524E-11
   1.370E+1	  3.867E-11
   1.380E+1	  4.240E-11
   1.390E+1	  4.636E-11
   1.400E+1	  5.059E-11
   1.410E+1	  5.520E-11
   1.420E+1	  5.994E-11
   1.430E+1	  6.505E-11
   1.440E+1	  7.065E-11
   1.450E+1	  7.623E-11
   1.460E+1	  8.220E-11
   1.470E+1	  8.899E-11
   1.480E+1	  9.611E-11
   1.490E+1	  1.033E-10
   1.500E+1	  1.110E-10
   1.510E+1	  1.192E-10
   1.520E+1	  1.277E-10
   1.530E+1	  1.368E-10
   1.540E+1	  1.459E-10
   1.550E+1	  1.553E-10
   1.560E+1	  1.639E-10
   1.571E+1	  1.712E-10
   1.580E+1	  1.760E-10
   1.590E+1	  1.768E-10
   1.600E+1	  1.727E-10
   1.610E+1	  1.629E-10
   1.620E+1	  1.484E-10
   1.630E+1	  1.306E-10
   1.640E+1	  1.126E-10
   1.650E+1	  9.541E-11
   1.660E+1	  8.108E-11
   1.670E+1	  6.964E-11
   1.680E+1	  5.980E-11
   1.690E+1	  5.097E-11
   1.700E+1	  4.387E-11
   1.710E+1	  3.789E-11
