   0.000E+0	 -8.722E-12
   9.900E-2	 -7.205E-12
   1.980E-1	 -5.741E-12
   3.070E-1	 -4.881E-12
   4.060E-1	 -4.075E-12
   5.050E-1	 -3.674E-12
   6.030E-1	 -3.229E-12
   7.070E-1	 -2.917E-12
   8.060E-1	 -2.540E-12
   9.050E-1	 -2.533E-12
   1.004E+0	 -1.961E-12
   1.108E+0	 -1.879E-12
   1.202E+0	 -1.489E-12
   1.306E+0	 -1.577E-12
   1.404E+0	 -1.322E-12
   1.503E+0	 -1.641E-12
   1.607E+0	 -1.325E-12
   1.701E+0	 -9.130E-13
   1.800E+0	 -9.095E-13
   1.904E+0	 -1.194E-12
   2.003E+0	 -4.547E-13
   2.101E+0	 -9.521E-13
   2.205E+0	 -4.583E-13
   2.304E+0	 -1.133E-12
   2.398E+0	 -1.279E-13
   2.507E+0	 -6.217E-13
   2.606E+0	 -3.766E-13
   2.700E+0	 -4.086E-13
   2.804E+0	 -1.030E-13
   2.903E+0	 -6.359E-13
   3.007E+0	 -1.243E-13
   3.105E+0	  1.634E-13
   3.204E+0	 -1.918E-13
   3.303E+0	  1.990E-13
   3.402E+0	  5.258E-13
   3.501E+0	 -4.974E-14
   3.600E+0	  8.598E-13
   3.704E+0	 -3.197E-14
   3.802E+0	  3.553E-14
   3.906E+0	  2.700E-13
   4.005E+0	  1.812E-13
   4.104E+0	  1.528E-13
   4.203E+0	  2.913E-13
   4.302E+0	  8.846E-13
   4.406E+0	  7.105E-14
   4.505E+0	  4.725E-13
   4.598E+0	  1.378E-12
   4.702E+0	  7.851E-13
   4.801E+0	  1.201E-12
   4.905E+0	  9.486E-13
   5.004E+0	  1.499E-12
   5.103E+0	  9.734E-13
   5.202E+0	  2.387E-12
   5.300E+0	  1.787E-12
   5.404E+0	  2.817E-12
   5.503E+0	  1.958E-12
   5.602E+0	  2.725E-12
   5.706E+0	  2.913E-12
   5.800E+0	  2.622E-12
   5.904E+0	  3.496E-12
   6.003E+0	  4.118E-12
   6.102E+0	  4.288E-12
   6.206E+0	  4.761E-12
   6.304E+0	  4.633E-12
   6.408E+0	  4.750E-12
   6.502E+0	  5.357E-12
   6.606E+0	  5.624E-12
   6.700E+0	  5.773E-12
   6.804E+0	  6.068E-12
   6.903E+0	  6.075E-12
   7.007E+0	  5.912E-12
   7.105E+0	  5.443E-12
   7.199E+0	  6.391E-12
   7.303E+0	  6.718E-12
   7.402E+0	  6.295E-12
   7.501E+0	  6.050E-12
   7.600E+0	  4.672E-12
   7.704E+0	  6.430E-12
   7.802E+0	  6.114E-12
   7.901E+0	  5.752E-12
   8.000E+0	  6.082E-12
   8.099E+0	  5.080E-12
   8.203E+0	  6.672E-12
   8.302E+0	  6.487E-12
   8.401E+0	  6.338E-12
   8.499E+0	  5.247E-12
   8.603E+0	  6.917E-12
   8.708E+0	  6.505E-12
   8.801E+0	  6.388E-12
   8.905E+0	  6.953E-12
   9.004E+0	  6.725E-12
   9.103E+0	  6.807E-12
   9.202E+0	  6.693E-12
   9.306E+0	  8.335E-12
   9.405E+0	  8.711E-12
   9.498E+0	  9.493E-12
   9.602E+0	  9.781E-12
   9.706E+0	  9.774E-12
   9.800E+0	  1.089E-11
   9.904E+0	  1.070E-11
   1.000E+1	  1.071E-11
   1.011E+1	  1.218E-11
   1.021E+1	  1.451E-11
   1.030E+1	  1.489E-11
   1.040E+1	  1.546E-11
   1.051E+1	  1.737E-11
   1.061E+1	  1.748E-11
   1.071E+1	  1.958E-11
   1.080E+1	  2.040E-11
   1.091E+1	  2.143E-11
   1.100E+1	  2.176E-11
   1.111E+1	  2.274E-11
   1.120E+1	  2.167E-11
   1.130E+1	  2.202E-11
   1.140E+1	  2.086E-11
   1.151E+1	  2.183E-11
   1.161E+1	  1.880E-11
   1.170E+1	  1.920E-11
   1.180E+1	  1.752E-11
   1.191E+1	  1.630E-11
