   2.100E+1	  2.194E-10
   2.102E+1	  2.096E-10
   2.105E+1	  2.039E-10
   2.106E+1	  1.996E-10
   2.108E+1	  1.960E-10
   2.110E+1	  1.927E-10
   2.112E+1	  1.894E-10
   2.114E+1	  1.859E-10
   2.116E+1	  1.826E-10
   2.119E+1	  1.792E-10
   2.120E+1	  1.760E-10
   2.123E+1	  1.732E-10
   2.124E+1	  1.700E-10
   2.126E+1	  1.668E-10
   2.129E+1	  1.637E-10
   2.130E+1	  1.607E-10
   2.133E+1	  1.575E-10
   2.135E+1	  1.544E-10
   2.136E+1	  1.520E-10
   2.139E+1	  1.489E-10
   2.141E+1	  1.470E-10
   2.143E+1	  1.434E-10
   2.145E+1	  1.409E-10
   2.146E+1	  1.381E-10
   2.148E+1	  1.356E-10
   2.151E+1	  1.328E-10
   2.152E+1	  1.306E-10
   2.155E+1	  1.276E-10
   2.157E+1	  1.249E-10
   2.159E+1	  1.229E-10
   2.160E+1	  1.203E-10
   2.162E+1	  1.182E-10
   2.164E+1	  1.159E-10
   2.166E+1	  1.134E-10
   2.169E+1	  1.109E-10
   2.170E+1	  1.086E-10
   2.173E+1	  1.065E-10
   2.175E+1	  1.038E-10
   2.176E+1	  1.012E-10
   2.179E+1	  9.862E-11
   2.180E+1	  9.617E-11
   2.183E+1	  9.391E-11
   2.185E+1	  9.133E-11
   2.186E+1	  8.894E-11
   2.189E+1	  8.672E-11
   2.190E+1	  8.409E-11
   2.193E+1	  8.218E-11
   2.195E+1	  7.999E-11
   2.197E+1	  7.768E-11
   2.198E+1	  7.531E-11
   2.201E+1	  7.369E-11
   2.202E+1	  7.189E-11
   2.204E+1	  7.002E-11
   2.207E+1	  6.836E-11
   2.209E+1	  6.683E-11
   2.211E+1	  6.547E-11
   2.212E+1	  6.381E-11
   2.214E+1	  6.276E-11
   2.216E+1	  6.165E-11
   2.219E+1	  6.024E-11
   2.221E+1	  5.988E-11
   2.223E+1	  5.851E-11
   2.225E+1	  5.747E-11
   2.227E+1	  5.679E-11
   2.228E+1	  5.624E-11
   2.230E+1	  5.521E-11
   2.232E+1	  5.471E-11
   2.234E+1	  5.403E-11
   2.237E+1	  5.350E-11
   2.239E+1	  5.327E-11
   2.241E+1	  5.273E-11
   2.242E+1	  5.232E-11
   2.245E+1	  5.157E-11
   2.247E+1	  5.121E-11
   2.248E+1	  5.079E-11
   2.251E+1	  5.093E-11
   2.253E+1	  5.041E-11
   2.254E+1	  5.020E-11
   2.257E+1	  5.001E-11
   2.259E+1	  4.988E-11
   2.261E+1	  4.973E-11
   2.263E+1	  4.988E-11
   2.265E+1	  4.971E-11
   2.267E+1	  4.973E-11
   2.268E+1	  4.987E-11
   2.270E+1	  4.992E-11
   2.273E+1	  5.017E-11
   2.274E+1	  5.041E-11
   2.277E+1	  5.083E-11
   2.278E+1	  5.094E-11
   2.280E+1	  5.130E-11
   2.282E+1	  5.121E-11
   2.285E+1	  5.166E-11
   2.287E+1	  5.217E-11
   2.289E+1	  5.261E-11
   2.291E+1	  5.309E-11
   2.292E+1	  5.323E-11
   2.294E+1	  5.380E-11
   2.296E+1	  5.441E-11
   2.298E+1	  5.491E-11
   2.301E+1	  5.540E-11
   2.302E+1	  5.587E-11
   2.305E+1	  5.631E-11
   2.306E+1	  5.695E-11
   2.309E+1	  5.762E-11
   2.311E+1	  5.806E-11
   2.313E+1	  5.869E-11
   2.315E+1	  5.930E-11
   2.316E+1	  5.993E-11
   2.318E+1	  6.051E-11
   2.321E+1	  6.160E-11
   2.323E+1	  6.237E-11
   2.325E+1	  6.320E-11
   2.327E+1	  6.402E-11
   2.329E+1	  6.500E-11
   2.331E+1	  6.557E-11
   2.332E+1	  6.604E-11
   2.334E+1	  6.743E-11
   2.337E+1	  6.860E-11
   2.338E+1	  6.944E-11
   2.341E+1	  7.060E-11
   2.343E+1	  7.125E-11
   2.345E+1	  7.226E-11
   2.346E+1	  7.328E-11
   2.348E+1	  7.428E-11
   2.351E+1	  7.526E-11
   2.353E+1	  7.628E-11
   2.354E+1	  7.750E-11
   2.356E+1	  7.840E-11
   2.359E+1	  7.964E-11
   2.361E+1	  8.053E-11
   2.363E+1	  8.196E-11
   2.365E+1	  8.289E-11
   2.366E+1	  8.431E-11
   2.369E+1	  8.556E-11
   2.371E+1	  8.660E-11
   2.373E+1	  8.793E-11
   2.375E+1	  8.922E-11
   2.377E+1	  9.044E-11
   2.379E+1	  9.156E-11
   2.381E+1	  9.289E-11
   2.383E+1	  9.430E-11
   2.384E+1	  9.563E-11
   2.386E+1	  9.712E-11
   2.389E+1	  9.851E-11
   2.391E+1	  9.820E-11
   2.393E+1	  1.016E-10
   2.395E+1	  1.029E-10
   2.397E+1	  1.045E-10
   2.398E+1	  1.059E-10
   2.401E+1	  1.071E-10
