3.400000000E+001
7.739105600E+007
7.739112000E+007
2.133196800E+007
0.000000000E+000
1.000000000E+000
1.920000000E+002
0.000000000E+000
9.000000000E+001
6.330000000E+002
2.931499939E+002
1.759999990E+000
0.000000000E+000
1.330999970E+000
1.356999993E+000
0.000000000E+000
3.600000000E+001
2.000000000E+000
-2
2.000000000E+000
8.000000000E+000
2.807701760E+008
2.810868480E+008
1.000000000E+005
5.000000000E+000
1.000000000E+000
6.000000000E+000
5.000000000E+000
1.810000000E+002
5.000000000E+001
5.000000000E+000
0.000000000E+000
0.000000000E+000
0.000000000E+000
1.930000000E+002
2.000000000E+002
0.000000000E+000
1.000000000E+000 4.984602880E+008
1.200000048E+000 4.983662400E+008
1.399999976E+000 4.984250560E+008
1.600000024E+000 4.981287360E+008
2.000000000E+000 4.980789440E+008
2.400000095E+000 4.979440640E+008
5.000000000E+000 4.977804800E+008
1.000000000E+001 4.963901120E+008
1.500000000E+001 4.950663360E+008
2.000000000E+001 4.937072000E+008
2.500000000E+001 4.923814080E+008
3.000000000E+001 4.910965760E+008
3.500000000E+001 4.897840960E+008
4.000000000E+001 4.884819520E+008
4.500000000E+001 4.871578880E+008
5.000000000E+001 4.858963840E+008
5.500000000E+001 4.845733120E+008
6.000000000E+001 4.833627520E+008
6.500000000E+001 4.820794560E+008
7.000000000E+001 4.808925120E+008
7.500000000E+001 4.795711680E+008
8.000000000E+001 4.784003200E+008
8.500000000E+001 4.771912640E+008
9.000000000E+001 4.759577280E+008
9.500000000E+001 4.747706240E+008
1.000000000E+002 4.735773120E+008
1.050000000E+002 4.724216960E+008
1.100000000E+002 4.711888640E+008
1.150000000E+002 4.700681600E+008
1.200000000E+002 4.688852160E+008
1.250000000E+002 4.677930880E+008
1.300000000E+002 4.666347840E+008
1.350000000E+002 4.655311040E+008
1.400000000E+002 4.644154880E+008
1.450000000E+002 4.632835200E+008
1.500000000E+002 4.621894400E+008
1.600000000E+002 4.599805760E+008
1.650000000E+002 4.589272320E+008
1.700000000E+002 4.578401600E+008
1.800000000E+002 4.557118400E+008
1.850000000E+002 4.547075840E+008
1.950000000E+002 4.526073920E+008
2.050000000E+002 4.505805760E+008
2.100000000E+002 4.495423360E+008
2.200000000E+002 4.475556160E+008
