9
3
0
5
6
8
10
48
18
3
3
3
6
5
15
6
43
4
4
1
19
2
55
3
3
5
0
17
8
14
2
6
1
2
14
26
10
4
4
5
7
1
1
2
2
13
6
16
2
20
5
23
11
3
4
4
0
29
4
4
5
3
0
29
41
3
3
9
5
5
0
15
12
8
8
14
3
8
15
8
14
8
18
34
2
17
0
20
3
11
2
12
1
9
27
7
3
16
18
5
3
0
10
6
12
0
20
30
3
30
5
34
29
13
4
11
21
1
6
8
4
20
3
8
16
28
11
17
7
27
5
6
15
4
15
13
4
20
6
14
1
1
15
15
1
2
14
24
8
12
5
7
7
16
96
2
2
15
23
5
22
12
8
2
41
1
15
5
0
3
2
14
1
9
4
14
9
10
3
2
4
37
10
8
0
14
0
9
4
3
9
7
5
37
1
2
2
3
9
7
5
2
9
2
3
1
0
2
2
24
13
17
1
15
3
4
8
31
1
4
2
0
8
7
14
9
34
40
5
6
50
59
5
7
7
5
5
1
3
11
31
5
3
3
3
17
10
13
3
7
6
2
13
2
15
3
2
35
18
7
2
6
9
13
4
5
26
23
6
20
1
9
14
13
12
9
0
7
4
0
10
8
1
20
13
5
18
1
18
23
10
12
1
7
1
62
18
14
7
22
19
8
2
8
8
6
9
8
19
2
14
26
14
18
2
8
4
13
30
4
2
13
2
5
2
40
8
7
6
1
1
4
2
27
49
7
11
4
15
7
1
16
8
5
6
2
6
3
9
33
5
6
19
1
6
19
7
5
18
6
1
23
0
7
39
11
10
0
4
7
19
23
2
8
10
17
8
5
3
12
3
31
0
12
3
3
6
32
16
21
15
6
5
13
4
21
19
3
13
4
2
3
7
10
7
1
6
7
11
5
0
33
13
4
1
13
21
9
4
3
3
7
13
3
12
73
23
5
19
3
10
14
6
24
7
1
4
14
6
5
18
8
5
2
27
9
7
14
20
35
9
5
5
17
23
23
2
0
3
27
4
11
19
8
4
34
24
2
14
55
5
6
20
5
0
4
26
35
6
0
6
20
19
54
29
9
25
2
14
15
13
27
17
12
28
3
0
4
2
6
1
0
16
13
8
13
2
15
17
10
1
9
16
5
6
3
10
4
12
3
3
8
12
2
28
4
14
6
13
5
2
4
2
8
7
3
10
37
8
6
6
7
4
14
19
1
5
6
3
0
10
16
8
12
1
1
11
1
10
24
1
10
3
3
1
2
34
4
6
5
1
5
14
1
5
9
9
19
7
8
25
14
22
2
0
3
5
11
4
20
3
3
0
3
7
29
1
3
14
0
1
8
6
9
14
9
4
32
26
2
15
11
15
4
19
3
11
10
0
3
2
4
13
10
3
7
2
11
3
9
8
0
7
19
2
15
11
3
3
22
4
13
8
2
6
4
9
23
5
4
25
8
21
15
7
41
10
1
6
13
3
3
28
6
23
3
4
9
2
2
0
7
5
9
0
7
27
54
8
8
2
3
15
16
8
3
3
5
3
20
7
18
1
16
22
13
15
31
3
4
9
4
14
9
21
13
16
7
5
7
1
3
10
11
6
4
15
11
6
2
2
25
2
3
7
13
6
11
17
5
46
3
11
15
5
2
4
3
6
10
23
11
15
7
20
29
0
28
3
5
3
18
9
41
22
10
1
16
0
1
0
0
12
7
17
21
9
10
15
13
3
3
24
1
7
9
1
8
20
2
13
3
2
2
8
14
4
13
39
12
16
8
5
6
2
15
5
11
21
13
6
3
8
0
26
8
7
15
3
17
1
3
26
4
4
4
13
11
2
6
14
4
7
16
15
28
5
3
1
3
14
20
29
6
2
15
10
3
1
6
7
8
4
4
2
4
7
63
22
4
5
9
9
3
5
9
1
9
1
10
11
11
4
0
10
5
5
11
1
9
7
9
7
7
4
8
0
2
6
1
7
6
3
7
17
13
8
0
4
3
5
4
7
3
19
21
20
21
4
9
20
5
1
38
31
8
3
9
0
2
0
16
18
1
1
6
3
31
3
0
4
0
4
12
4
8
15
22
9
0
39
0
12
19
16
38
6
24
13
8
4
1
5
0
3
21
11
3
6
1
3
2
13
8
9
1
3
2
33
1
6
19
13
14
32
38
5
14
2
9
6
7
10
14
21
2
11
1
4
20
15
9
12
13
3
13
7
11
6
8
5
3
3
5
1
7
1
4
53
6
